age,weight,gender,edu_level,study_hours,sleep_hours,overwhelmed_freq,motivation_level,mental_exhaustion,concentration_diff,exam_anxiety,schedule_balance,procrastination,symptom_score,burnout_risk
21,66.0,1,1,6.4,8.5,2,4,3,3,5,2,5,4,Medium
30,57.0,0,4,9.4,4.3,2,3,3,2,2,2,3,4,Medium
25,57.3,1,1,5.7,5.6,5,5,5,2,1,1,4,6,Medium
19,66.4,0,2,8.5,8.1,5,3,4,3,2,2,3,6,Medium
23,104.5,0,3,3.2,5.1,3,5,4,4,3,4,5,5,Medium
17,112.9,1,1,9.6,3.2,3,2,1,2,3,4,3,3,Medium
15,118.1,0,2,6.5,7.1,3,4,5,4,3,3,2,5,Low
18,62.4,0,1,9.5,4.9,3,2,4,2,2,1,5,5,Medium
23,111.1,0,3,5.9,3.2,2,3,3,4,5,3,4,3,Medium
18,69.6,0,2,11.9,9.1,3,2,2,4,5,1,4,3,Medium
16,53.5,0,3,9.3,5.4,2,5,3,3,2,5,4,4,Medium
24,110.3,0,3,9.1,8.6,5,3,2,4,3,2,3,4,Medium
28,92.7,0,2,7.9,8.5,1,2,1,2,3,2,3,2,Medium
28,57.4,0,3,6.0,5.2,1,3,2,2,4,4,3,3,Medium
19,77.2,2,2,9.5,7.0,4,4,1,2,1,3,4,3,Medium
17,66.5,0,2,7.8,8.3,2,3,3,3,1,4,3,5,Medium
27,100.3,0,2,4.8,7.7,3,2,2,3,2,1,2,3,Medium
26,79.0,1,4,9.4,6.4,3,4,4,4,5,3,3,4,Medium
27,119.2,1,2,6.8,7.0,4,4,1,3,2,3,3,4,Medium
23,49.1,1,2,12.2,6.7,3,1,5,4,4,1,4,4,Medium
18,71.6,0,2,4.0,6.2,5,2,4,3,4,2,4,5,Medium
20,81.1,1,2,5.0,7.7,3,3,2,3,3,2,5,4,Medium
16,82.7,1,1,9.7,7.6,5,2,3,5,4,3,2,5,Medium
20,68.7,1,2,3.6,6.1,4,4,2,1,2,2,4,3,Medium
17,99.7,1,2,2.9,4.0,5,5,4,1,3,3,4,5,Medium
26,110.6,1,2,4.4,8.5,5,2,5,4,1,2,4,6,Medium
26,115.4,1,2,13.0,7.5,3,5,5,2,3,4,3,6,Low
23,105.4,1,2,2.8,3.3,4,1,3,1,2,5,3,4,Medium
25,108.8,0,3,7.6,5.1,3,3,4,4,5,1,3,5,Medium
16,86.3,1,4,7.3,6.9,3,2,5,2,3,3,1,4,Medium
29,106.9,1,2,10.7,7.3,2,3,4,5,4,4,2,4,Medium
26,67.8,0,1,5.1,3.0,2,1,5,3,4,2,2,4,Medium
26,74.9,2,4,7.1,3.9,5,1,4,3,3,3,4,5,Medium
23,68.8,0,3,11.3,7.2,2,3,3,2,4,2,4,3,Medium
19,80.1,1,2,10.3,6.2,3,2,3,3,3,1,2,5,Medium
22,66.4,1,1,9.0,5.3,3,3,2,1,4,1,2,3,Medium
16,117.1,0,1,8.1,7.9,3,5,2,1,5,1,2,4,Medium
20,68.5,1,1,13.0,6.7,4,3,2,1,3,3,5,4,Medium
17,52.4,0,1,6.5,3.5,3,4,3,4,3,3,5,5,Medium
26,84.5,0,4,4.0,8.1,4,2,4,2,2,2,4,5,Medium
26,49.3,0,2,4.7,4.1,5,1,3,1,3,2,5,6,Medium
28,53.3,0,2,6.9,6.8,5,3,4,3,3,1,5,5,Medium
24,61.5,0,3,6.0,7.6,3,1,4,5,3,3,2,5,Medium
30,79.8,2,3,3.6,8.7,4,2,3,4,1,2,3,5,Medium
19,77.5,2,3,6.2,4.8,2,3,4,2,1,4,4,4,Medium
26,105.0,0,4,10.1,5.6,2,3,5,2,2,2,1,6,Medium
22,100.5,1,2,1.2,7.5,2,3,4,2,3,2,3,3,Medium
24,77.0,0,4,11.9,5.3,3,4,3,2,3,2,5,4,Medium
28,70.0,0,3,4.8,8.6,2,1,5,4,4,5,3,5,Medium
15,68.7,0,1,6.9,8.3,1,2,4,3,4,5,4,4,Medium
19,103.0,2,2,4.3,6.4,3,1,4,2,3,1,1,4,Medium
17,48.9,1,2,4.3,3.0,1,2,5,1,2,4,4,4,Medium
18,46.0,0,4,8.6,6.3,5,4,4,5,4,1,3,6,Medium
16,104.7,0,2,5.3,5.2,3,5,5,4,3,2,3,4,Medium
23,80.8,0,2,11.3,3.6,4,3,3,2,2,3,2,5,Medium
17,54.8,1,1,14.0,3.6,3,5,3,4,4,3,5,4,Medium
29,62.7,1,2,7.2,3.7,2,3,5,2,4,2,4,5,Medium
16,114.9,0,1,6.3,8.2,5,3,2,3,4,3,4,3,Medium
24,109.5,1,2,6.4,3.9,3,2,5,3,4,4,5,4,Medium
25,98.2,0,3,4.0,6.0,5,1,5,3,2,4,2,5,Medium
23,81.2,1,1,6.8,3.7,3,4,4,2,4,2,4,5,Medium
21,84.0,1,2,9.5,6.0,3,3,5,3,3,2,3,5,Medium
30,118.1,0,1,3.9,7.2,5,5,4,1,5,4,3,5,Medium
30,117.4,1,1,5.0,7.7,5,2,2,3,4,5,4,5,Medium
20,61.1,1,2,3.5,4.0,3,5,2,5,4,1,3,3,Medium
15,105.8,0,1,2.4,7.6,5,3,4,4,5,3,5,5,Medium
19,59.8,0,2,12.9,7.5,3,2,4,2,3,4,5,5,Medium
26,61.0,1,1,2.8,4.0,2,3,5,1,4,1,3,4,Medium
25,95.7,0,1,4.1,6.7,2,3,4,1,5,4,2,4,Medium
28,75.4,0,2,7.3,6.8,3,3,2,4,4,5,3,3,Medium
29,114.9,1,2,6.8,8.6,5,2,3,3,3,3,5,6,Medium
25,51.7,1,1,8.0,5.5,3,1,4,3,3,3,2,4,Medium
17,83.4,1,2,3.3,5.2,5,2,1,5,2,2,5,3,Medium
15,113.9,1,3,3.8,8.2,4,4,2,3,3,2,4,5,Medium
18,112.8,1,3,7.2,8.7,5,2,3,3,2,2,2,5,Medium
27,56.7,0,1,4.7,4.2,4,1,5,1,3,2,3,5,Medium
30,72.5,1,2,7.5,5.2,4,2,3,5,3,2,3,4,Medium
16,91.4,1,2,5.2,7.7,4,3,4,3,4,3,3,5,Medium
16,57.0,0,1,5.3,5.2,3,2,3,2,3,2,2,3,Medium
17,117.6,0,3,13.2,8.2,3,3,3,3,2,2,3,4,Medium
22,113.6,0,4,3.5,3.0,4,2,3,5,4,3,3,4,Medium
22,57.5,1,3,8.5,9.0,5,4,4,5,4,1,5,6,Medium
26,54.1,1,3,4.4,4.7,1,3,2,2,3,4,4,2,Medium
29,51.4,1,3,3.7,6.2,1,5,3,4,4,3,4,3,Medium
21,113.2,2,2,2.6,5.4,3,2,5,3,3,3,4,6,Medium
20,59.5,0,2,3.7,6.2,5,3,2,4,3,4,3,4,Medium
23,76.2,1,3,9.0,5.9,3,4,2,3,5,4,5,2,Medium
18,78.7,1,2,8.2,5.5,2,3,1,4,3,3,3,3,Medium
26,89.9,0,2,5.8,6.2,3,2,4,5,3,3,3,4,Medium
15,50.4,2,2,7.1,7.9,1,4,4,1,3,3,4,5,Low
22,62.0,0,3,5.4,5.6,4,3,3,3,1,2,5,5,Medium
21,114.9,1,1,6.2,7.2,3,1,2,2,3,2,3,3,Medium
21,113.1,1,2,5.8,3.2,3,2,3,2,4,3,2,4,Medium
30,103.6,1,4,8.3,3.0,4,3,5,3,5,3,4,5,Medium
29,46.5,1,3,7.7,6.4,4,5,2,2,3,3,4,4,Medium
17,69.5,0,4,4.8,4.4,3,4,5,2,4,1,3,6,Medium
18,92.1,1,2,5.4,7.1,5,2,1,1,4,1,3,3,Medium
24,65.6,0,1,8.5,7.8,4,2,2,2,5,3,2,4,Medium
23,113.2,1,3,6.7,3.5,1,4,4,4,4,1,4,5,Medium
29,92.5,1,2,9.6,7.4,3,1,5,4,1,3,5,6,Medium
20,50.4,1,2,4.7,4.3,2,2,5,2,5,5,5,6,Medium
29,113.2,0,2,7.5,5.2,2,5,5,5,2,3,4,5,Medium
29,116.8,1,2,10.8,7.8,4,3,5,4,2,2,3,5,Medium
19,50.8,1,2,5.2,7.5,3,2,4,5,2,1,4,4,Medium
17,84.9,1,2,11.3,8.8,3,1,3,1,5,2,3,4,Medium
23,67.8,0,2,5.0,3.7,2,4,5,3,5,3,3,4,Medium
19,74.5,0,3,4.4,3.0,4,3,5,4,5,4,4,6,Medium
19,58.5,0,2,6.4,7.5,4,3,5,1,4,3,5,6,Medium
28,88.4,1,1,7.5,8.5,5,3,4,5,4,2,3,6,Medium
18,116.8,1,2,6.8,7.0,3,3,5,2,3,4,3,5,Medium
28,82.7,2,2,6.3,6.1,2,3,4,4,3,4,3,5,Medium
18,51.2,0,4,2.2,8.4,3,1,3,4,3,3,4,3,Medium
26,91.5,0,1,5.0,9.6,4,2,4,3,2,3,5,5,Medium
15,70.5,1,3,3.2,5.2,2,4,4,5,2,1,2,5,Medium
21,109.2,1,2,6.8,3.9,2,4,4,5,5,1,3,5,Medium
23,77.6,1,2,5.2,6.6,2,3,3,2,3,1,5,3,Medium
17,59.5,1,1,2.7,5.8,3,2,4,3,4,2,3,6,Medium
26,59.3,0,2,10.0,6.8,2,4,4,4,5,2,5,4,Medium
27,102.7,1,1,2.6,7.8,4,2,4,1,4,2,4,5,Medium
29,64.9,1,2,8.5,5.0,3,4,2,4,2,2,5,4,Medium
16,102.5,1,2,5.4,7.1,4,2,5,5,2,2,3,6,Medium
17,60.4,0,3,3.9,5.1,3,2,2,5,3,1,4,3,Medium
15,69.1,0,3,5.8,5.3,4,3,2,4,5,3,4,3,Medium
20,79.9,0,2,8.9,4.0,3,4,4,5,5,4,5,4,Medium
25,115.7,1,2,5.7,8.6,2,3,1,3,4,3,4,2,Medium
25,114.9,0,2,4.9,6.3,3,3,5,1,3,3,5,5,Medium
21,60.5,0,4,7.7,4.5,1,2,3,2,4,3,3,3,Medium
25,71.9,0,2,5.8,4.8,5,3,5,3,3,3,3,7,Medium
25,56.2,1,2,10.8,7.4,3,3,5,3,3,4,2,5,Medium
16,83.2,0,1,5.5,3.4,2,2,3,3,2,4,3,4,Medium
22,79.5,1,2,4.4,3.3,3,3,5,3,2,5,2,6,Medium
28,112.6,0,2,13.5,8.2,1,3,2,3,4,1,4,3,Medium
20,114.8,0,1,8.1,5.5,5,5,4,5,2,3,5,5,Medium
28,73.8,1,3,1.3,6.0,5,2,3,3,2,1,4,4,Medium
18,81.9,0,3,4.7,7.3,3,2,4,4,3,4,4,5,Medium
19,112.2,0,2,5.8,4.7,4,3,4,1,4,3,4,5,Medium
22,105.5,0,1,7.0,4.6,2,2,3,3,5,3,3,3,Medium
28,45.3,1,2,3.3,3.5,2,2,4,4,2,3,2,5,Medium
17,69.0,1,4,6.1,7.2,1,1,5,4,2,3,1,5,Medium
17,76.6,0,3,7.5,8.2,3,2,4,4,5,5,2,4,Medium
28,62.2,0,2,3.5,4.3,5,2,5,3,5,4,3,6,Medium
29,60.0,2,1,7.8,6.9,3,1,3,3,2,5,5,4,Medium
28,47.8,1,2,5.2,9.3,4,3,5,2,2,2,2,6,Medium
25,93.3,0,2,7.0,7.7,4,1,5,4,4,1,3,5,Medium
18,64.7,1,2,9.4,6.0,1,3,1,2,3,4,3,2,Medium
15,48.9,1,4,7.5,4.3,5,2,5,4,3,1,5,6,Medium
23,62.3,1,2,8.9,7.1,5,2,5,3,2,2,3,6,Medium
22,105.1,1,1,8.4,4.8,4,4,4,3,4,3,4,6,Medium
22,108.9,0,3,10.2,6.2,4,3,4,4,3,3,4,5,Medium
28,81.2,0,1,11.9,7.4,4,2,4,4,3,3,5,5,Medium
24,76.2,1,4,3.3,7.5,4,3,5,3,2,2,4,6,Medium
20,118.3,1,2,4.1,5.2,5,5,3,2,4,3,1,6,Medium
21,60.0,0,4,13.8,7.3,3,2,5,5,3,2,4,5,Medium
20,61.2,1,1,5.9,5.9,4,4,2,3,3,5,5,4,Medium
30,66.9,1,1,9.6,4.9,5,2,1,4,5,1,4,4,Medium
23,58.0,2,2,9.2,3.2,1,4,4,3,2,3,4,3,Medium
17,73.5,1,2,3.3,8.7,4,2,5,2,3,3,4,6,Medium
28,113.3,2,2,6.8,6.3,4,2,3,3,1,2,1,4,Medium
17,91.2,0,4,8.1,8.1,1,4,1,2,3,2,1,2,Medium
17,75.9,1,3,9.2,5.0,4,4,2,4,5,4,5,4,Medium
24,115.1,1,2,2.6,5.3,2,2,4,1,1,4,5,3,Medium
17,48.6,0,1,5.5,4.9,4,3,3,3,3,2,3,5,Medium
23,60.8,0,3,6.5,6.3,3,2,5,3,5,1,4,4,Medium
26,87.4,2,3,6.5,6.1,2,1,3,2,4,3,4,3,Medium
18,91.2,0,2,6.0,4.1,5,3,3,3,2,3,5,5,Medium
27,48.0,1,4,1.4,4.5,3,2,4,2,2,3,3,4,Medium
21,75.2,0,1,4.5,5.6,4,2,5,3,1,3,4,6,Medium
28,93.7,0,2,1.3,3.3,5,4,5,2,5,4,5,6,Medium
29,97.4,1,1,6.5,3.4,2,2,3,4,3,5,3,3,Medium
23,92.9,0,3,4.5,6.3,3,3,3,4,1,5,4,4,Medium
25,69.0,1,2,5.8,6.9,3,4,4,3,2,2,2,4,Medium
26,52.0,1,2,9.1,8.2,3,3,3,3,2,5,2,4,Medium
21,77.0,0,1,7.7,7.7,5,2,4,5,3,3,5,6,Medium
23,54.7,0,1,5.1,5.7,4,3,3,3,5,1,5,5,Medium
26,116.1,0,1,6.4,7.1,4,3,3,2,4,3,5,5,Medium
17,80.6,0,2,4.8,4.5,4,4,3,2,4,3,2,4,Medium
29,68.8,1,1,7.0,5.4,4,5,4,4,5,3,3,5,Medium
18,102.5,0,2,11.2,4.5,1,2,5,5,5,2,4,5,High
28,82.3,0,3,4.8,4.3,5,3,3,2,4,4,1,6,Medium
22,68.3,1,2,9.3,4.3,2,1,3,3,5,4,4,3,Medium
20,105.9,0,3,10.7,7.6,5,4,5,3,2,2,5,7,Medium
19,110.0,0,1,10.2,3.3,4,3,4,3,2,2,5,4,High
27,95.5,0,2,8.8,7.5,4,3,4,1,2,2,1,4,Medium
18,48.5,1,2,8.9,5.3,3,2,2,4,4,2,4,3,Medium
22,87.5,1,1,4.2,8.0,5,2,4,4,1,4,4,6,Medium
15,102.2,1,1,4.3,8.7,4,3,4,1,5,4,4,4,Medium
28,55.2,0,3,6.3,4.1,3,2,3,5,3,2,4,3,Medium
23,62.2,0,4,4.8,7.6,3,3,4,5,4,4,3,4,Medium
30,111.2,1,1,6.1,6.9,3,3,3,1,2,3,1,3,Medium
15,46.5,1,2,9.4,3.2,3,1,3,1,5,3,4,4,Medium
22,101.5,2,4,12.1,8.7,2,2,5,3,5,5,4,6,Medium
18,80.5,0,1,2.7,4.9,4,2,5,5,3,3,3,6,Medium
23,78.5,0,2,8.3,6.9,3,5,4,3,4,3,5,4,Medium
28,45.5,1,4,7.0,6.8,5,2,4,3,2,4,2,5,Medium
25,106.5,1,4,10.2,3.6,4,3,5,4,3,1,1,6,High
19,72.0,1,2,4.7,7.7,3,2,3,2,4,2,4,5,Medium
17,85.6,1,1,7.3,6.4,4,2,4,5,3,3,3,5,Medium
23,95.8,2,1,4.7,4.7,4,1,3,3,5,4,5,4,Medium
25,97.7,1,3,12.4,6.3,2,4,2,1,1,3,3,4,Medium
28,116.7,1,4,6.3,10.0,5,1,3,2,3,1,5,5,Medium
28,84.9,2,2,11.0,4.2,3,4,2,3,1,2,3,4,Medium
23,75.0,1,3,1.0,4.8,4,3,4,3,4,2,4,5,Medium
18,116.5,0,3,8.4,8.8,4,3,2,3,3,3,1,3,Medium
25,93.2,0,2,4.7,7.1,1,4,2,3,3,1,3,3,Medium
18,67.4,1,3,4.8,4.3,3,5,4,3,4,4,4,6,Medium
26,54.5,1,2,6.7,6.1,4,3,4,2,3,3,5,5,Medium
22,108.2,1,2,5.5,6.2,3,2,3,4,5,3,2,5,Medium
16,72.2,0,1,2.1,5.7,4,5,4,3,4,2,3,6,Medium
23,94.5,0,3,2.3,7.7,3,3,2,4,3,1,5,4,Medium
27,80.3,1,2,10.3,6.8,5,5,3,3,2,3,5,6,Medium
28,59.9,0,2,11.3,9.3,3,2,4,3,2,4,2,4,Medium
20,90.1,0,3,8.1,9.3,5,4,5,4,4,3,3,6,Medium
23,49.6,0,2,8.3,3.9,2,3,3,3,3,4,1,3,Medium
22,76.0,1,4,2.3,6.3,3,5,3,3,4,3,1,3,Medium
29,86.0,0,1,3.9,7.6,3,3,5,1,3,4,3,5,Medium
29,77.7,1,2,5.3,7.0,4,5,4,4,3,3,3,5,Medium
21,101.2,0,1,3.6,8.6,3,3,4,3,3,3,5,4,Medium
30,107.1,1,4,8.8,8.5,3,4,5,4,3,4,4,5,Low
27,102.8,1,1,6.8,5.3,2,5,5,5,4,1,3,4,Medium
28,47.9,0,2,8.7,4.5,3,2,4,4,5,3,4,4,Medium
15,59.6,0,3,6.7,8.6,3,4,3,3,4,4,5,4,Medium
30,85.2,0,2,7.9,6.9,1,3,4,3,4,5,5,5,Medium
28,115.1,1,4,4.3,4.1,1,3,2,5,4,3,4,3,Medium
26,107.6,0,3,7.7,3.7,3,3,5,4,3,1,3,5,Medium
17,108.2,0,2,12.4,4.6,1,4,3,3,2,1,4,4,Medium
25,67.7,1,1,7.0,6.4,3,4,3,3,1,2,3,5,Medium
30,77.2,0,2,9.3,5.5,3,2,2,2,1,4,3,3,Medium
28,80.3,0,2,4.2,8.1,4,3,4,1,4,5,5,6,Medium
16,56.8,1,3,3.8,3.5,2,1,4,5,4,2,3,5,Medium
19,47.3,1,4,8.1,5.0,5,4,4,2,3,3,2,5,Medium
29,116.0,0,1,8.5,8.0,4,5,4,3,5,1,4,4,Medium
19,63.1,0,2,8.1,7.8,1,3,3,3,3,3,4,3,Medium
19,63.0,2,2,10.6,7.5,3,1,3,5,1,3,2,4,Medium
30,51.3,0,1,8.2,7.1,5,4,3,2,4,2,3,4,Medium
18,114.6,2,2,4.7,4.9,2,2,2,3,5,2,3,4,Medium
19,88.5,0,2,9.1,3.0,3,3,5,4,4,2,5,6,Medium
17,95.0,1,2,10.5,6.2,5,4,3,1,5,1,4,4,Medium
26,113.4,0,2,9.7,5.8,3,4,5,1,1,2,5,6,Medium
15,70.9,1,3,3.7,6.5,5,4,3,2,3,1,4,5,Medium
19,91.6,0,1,6.5,7.3,2,3,1,3,2,1,4,2,Medium
27,47.9,1,3,3.6,5.3,1,3,3,3,4,1,3,2,Medium
23,59.0,0,2,5.7,7.4,5,4,3,3,5,3,3,6,Medium
27,107.3,0,3,4.4,3.3,4,3,3,4,3,1,3,4,Medium
23,102.5,1,2,3.7,5.4,4,2,4,2,4,3,3,5,Medium
18,71.3,1,3,11.7,5.2,2,3,4,3,2,1,3,4,Medium
17,73.3,1,3,3.9,3.1,2,2,3,3,3,1,2,4,Medium
15,85.0,0,2,4.6,4.5,5,3,2,2,3,1,4,3,Medium
16,45.0,1,2,1.0,4.4,4,1,3,5,5,4,2,4,Medium
22,63.1,0,4,2.6,8.2,3,2,4,1,2,2,4,5,Medium
30,60.6,2,3,7.8,6.4,4,2,4,4,3,2,4,4,Medium
15,63.8,2,4,9.4,7.4,5,2,3,4,5,1,5,4,Medium
22,105.4,0,3,2.9,8.4,4,4,5,4,1,1,4,5,Medium
27,66.0,1,2,10.7,8.2,3,4,4,3,4,2,3,5,Medium
21,59.4,1,1,5.0,4.6,2,4,2,5,3,1,3,2,Medium
29,82.8,0,2,4.0,8.2,4,3,4,2,2,2,4,5,Medium
22,109.9,1,4,6.0,5.4,2,2,4,3,5,2,3,5,Medium
26,63.1,0,2,4.3,8.0,2,4,2,3,5,2,3,2,Medium
20,50.9,1,1,6.1,6.7,5,3,2,3,4,4,4,5,Medium
26,71.7,0,3,4.4,6.2,4,3,4,3,3,2,1,6,Medium
28,101.1,0,3,8.6,6.2,4,1,3,2,1,2,4,5,Medium
29,86.3,0,2,10.2,5.6,2,4,5,2,3,4,3,4,Medium
29,106.3,1,2,6.6,7.1,5,4,5,5,3,1,3,6,Medium
23,117.0,1,2,3.1,7.0,5,3,4,5,3,2,5,6,Medium
17,104.4,2,1,9.7,7.2,3,4,5,4,3,1,3,4,Medium
24,90.3,0,3,3.6,5.8,3,4,2,4,2,3,4,4,Medium
18,82.0,0,2,7.3,8.0,3,2,2,3,3,3,5,3,Medium
27,48.0,1,3,3.7,6.5,3,3,3,4,2,1,5,4,Medium
20,118.8,1,3,6.9,5.2,5,2,2,4,4,4,4,5,Medium
22,73.8,0,2,9.5,8.2,3,5,4,4,2,3,2,5,Low
19,56.4,0,2,3.4,5.1,2,4,2,5,3,3,3,3,Medium
17,95.0,1,2,7.1,9.0,5,2,4,2,3,1,2,5,Medium
20,66.3,0,2,9.6,8.9,3,4,3,5,4,4,3,4,Medium
18,88.9,1,2,7.4,5.1,4,3,4,3,4,5,3,4,Medium
23,89.0,1,3,2.1,7.8,4,2,4,3,4,2,2,6,Medium
27,78.4,1,2,11.9,6.8,3,3,3,3,2,2,4,4,Medium
17,107.7,1,3,8.9,6.4,2,4,2,3,3,3,3,4,Medium
18,64.9,0,1,3.1,9.8,3,4,4,4,5,2,3,5,Medium
21,78.6,1,1,2.8,4.6,2,5,1,4,3,2,2,2,Medium
21,85.3,1,4,5.6,7.8,3,3,5,4,4,4,4,4,Medium
26,94.8,0,2,10.5,5.9,4,3,4,2,3,3,3,6,Medium
26,103.8,1,2,7.4,7.4,5,4,4,1,3,3,3,6,Low
18,74.6,0,2,5.1,4.8,2,3,2,1,3,5,4,2,Medium
20,93.5,1,1,4.5,3.0,3,2,4,3,2,4,4,5,Medium
26,56.3,1,3,2.3,7.6,3,2,3,3,4,1,4,5,Medium
27,114.9,1,1,4.1,8.0,4,1,4,2,2,5,4,5,Medium
17,73.7,0,2,2.1,4.8,1,4,2,2,4,4,4,3,Medium
20,99.7,0,2,2.9,8.2,2,1,3,3,4,4,5,4,Medium
26,46.5,2,4,7.6,6.9,1,2,2,3,4,2,4,2,Medium
16,60.4,1,2,4.9,6.9,2,3,3,2,3,3,2,3,Medium
22,81.5,0,1,5.8,4.9,3,3,1,1,3,2,3,4,Medium
16,110.9,0,2,5.6,6.0,5,5,5,2,2,3,3,5,Medium
25,84.5,0,1,6.9,6.6,4,1,4,4,3,5,2,5,Medium
21,114.7,1,1,8.0,8.1,3,5,3,2,3,3,1,4,Low
23,81.3,1,1,9.7,4.6,5,5,4,4,2,1,4,4,Medium
15,81.8,1,2,9.8,7.2,4,4,2,5,4,2,4,4,Medium
22,54.0,1,1,6.9,5.3,4,5,2,2,4,2,5,3,Medium
21,105.2,1,2,7.8,8.8,3,3,4,2,4,5,5,4,Medium
20,63.5,0,4,8.0,8.0,3,1,4,4,3,2,4,5,Medium
20,112.5,0,3,6.6,3.8,2,4,3,4,5,2,4,4,Medium
20,113.3,1,1,12.8,8.9,3,1,4,2,2,2,3,5,Medium
23,115.7,2,1,6.9,5.7,3,2,4,1,5,5,4,5,Medium
16,84.0,1,2,10.6,4.5,4,3,4,5,4,4,3,5,High
15,95.8,1,3,9.7,3.0,3,2,4,4,3,3,4,5,Medium
27,103.4,1,1,4.1,7.6,3,4,3,3,3,3,3,3,Low
26,54.8,1,3,6.7,4.5,2,3,3,4,4,3,4,3,Medium
20,90.1,0,2,8.2,6.9,4,3,1,2,4,3,2,4,Medium
24,47.6,0,2,5.0,5.4,3,3,3,3,4,5,5,4,Medium
25,82.3,2,4,8.0,5.2,4,3,3,3,3,1,5,4,Medium
22,56.6,1,3,3.8,3.0,1,2,4,4,2,1,5,3,Medium
17,58.7,0,3,3.6,7.4,4,1,4,4,3,3,2,6,Medium
26,72.4,1,2,6.5,3.7,4,3,2,4,2,4,2,5,Medium
24,77.4,0,2,6.1,8.5,4,2,2,4,4,3,4,4,Medium
15,91.7,0,2,6.2,7.5,3,5,5,3,1,1,3,5,Medium
23,50.6,2,2,5.8,5.6,4,1,3,3,4,4,5,5,Medium
27,82.8,0,2,12.2,4.6,2,5,4,3,3,1,4,4,High
27,58.7,1,1,4.6,8.6,3,3,4,2,3,1,3,5,Medium
15,88.0,0,1,4.2,3.0,3,3,3,3,3,2,5,5,Medium
17,92.8,1,2,3.2,4.5,5,2,3,3,1,1,4,5,Medium
22,86.8,0,3,10.4,10.0,1,4,3,4,3,3,4,4,Low
28,100.4,1,4,7.2,4.3,2,3,3,2,2,2,5,3,Medium
17,70.2,1,2,3.5,6.7,5,3,4,2,2,1,3,5,Medium
30,102.4,1,2,11.1,4.5,1,4,1,1,5,5,5,3,Medium
27,77.5,0,1,4.9,7.5,4,4,3,1,2,2,4,5,Medium
18,81.3,0,4,7.3,8.1,2,4,4,2,4,3,2,4,Medium
22,93.6,0,2,5.8,8.7,4,4,4,2,2,5,5,5,Low
15,46.4,0,3,6.2,5.5,5,2,5,3,2,4,3,7,Medium
27,94.0,1,3,5.3,4.2,4,1,4,2,2,5,2,6,Medium
27,91.4,1,2,4.1,5.3,5,3,4,1,5,2,3,5,Medium
20,68.2,1,2,6.3,4.5,3,3,3,3,5,4,2,4,Medium
15,51.4,1,4,7.7,4.8,3,5,3,3,2,3,4,4,Medium
28,51.8,0,1,7.5,4.3,4,3,4,4,4,4,5,6,Medium
15,114.2,0,2,5.4,7.6,3,3,4,4,2,4,4,5,Medium
28,96.7,0,4,4.9,3.5,4,4,3,3,3,2,5,4,Medium
22,54.5,1,2,4.9,8.3,5,4,2,3,4,5,5,4,Medium
25,71.8,1,3,10.3,6.9,4,4,3,4,2,1,1,4,Medium
18,89.4,0,4,3.7,8.8,1,2,5,5,2,2,5,5,Medium
26,107.7,0,3,11.2,4.8,3,2,4,2,3,4,3,4,High
15,48.3,1,1,3.5,3.6,4,3,3,4,3,3,4,5,Medium
24,62.7,1,2,5.5,6.0,3,1,4,2,2,3,3,5,Medium
21,111.7,1,1,6.0,4.3,3,3,4,3,5,4,5,5,Medium
19,45.7,0,3,7.8,8.9,4,2,4,4,2,2,4,6,Medium
19,60.1,0,3,4.2,5.7,3,3,3,3,4,4,4,5,Medium
15,116.9,2,2,3.4,7.0,3,3,3,2,4,3,5,3,Medium
30,91.0,1,2,9.9,7.9,2,2,5,2,2,4,2,5,Medium
28,64.6,0,1,7.3,6.5,3,4,3,2,4,2,5,4,Medium
24,50.0,1,3,4.8,8.6,1,3,5,2,2,3,3,5,Medium
25,47.1,1,3,10.1,8.2,3,4,4,4,3,3,3,4,Low
20,63.4,0,4,5.6,6.8,3,3,3,4,4,4,4,5,Medium
28,111.1,0,3,4.5,6.5,2,3,4,2,3,3,2,4,Medium
23,76.2,0,3,5.3,4.1,5,1,3,2,4,2,5,5,Medium
23,99.0,0,3,4.0,5.5,3,4,4,2,3,2,3,6,Medium
22,113.9,1,2,12.1,4.1,4,4,4,2,3,3,3,6,High
19,75.6,0,2,8.3,7.6,3,3,4,4,3,1,1,4,Medium
15,59.3,1,4,4.9,6.7,3,3,3,3,3,3,5,4,Medium
23,83.8,2,2,6.2,7.1,4,4,3,5,1,3,4,5,Low
15,113.1,0,2,8.0,4.1,3,2,1,3,4,5,3,3,Medium
22,105.3,1,1,3.4,8.3,3,1,3,2,5,2,2,4,Medium
19,49.9,1,2,4.3,6.2,4,2,3,4,3,3,4,3,Medium
17,96.9,1,2,9.6,6.9,3,3,3,1,2,3,4,3,Medium
25,87.9,1,2,8.7,4.2,2,3,3,3,3,1,4,3,Medium
21,113.1,0,1,6.2,3.8,1,4,3,2,5,3,2,3,Medium
21,54.2,1,2,8.9,7.1,5,2,4,1,5,1,4,5,Medium
23,85.1,1,1,3.8,6.4,4,2,4,3,4,4,4,6,Medium
21,111.0,2,3,7.4,7.9,4,2,4,4,4,3,5,5,Medium
27,75.8,0,2,7.8,6.9,3,3,4,3,4,3,2,5,Medium
30,81.1,1,2,8.3,8.0,2,1,4,3,3,2,3,5,Medium
